path,ssName,ssRegion,ssId,confidence
Aero the Acro-Bat - Rascal Rival Revenge (USA).zip,Aero The Acro-bat,us,4441,45
Agassi Tennis Generation (USA).zip,Agassi Tennis Generation,us,4518,83
"Agent Hugo - Roborumble (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi).zip",Agent Hugo - Roborumble,eu,72009,49
Aggressive Inline (USA).zip,Aggressive Inline,us,4262,77
Aging Cartridge (World).zip,,wor,,
"AirForce Delta Storm (USA) (En,Ja,Fr,De).zip",AirForce Delta Storm,us,4590,
Aka-chan Doubutsuen (Japan) (Rev 1).zip,Aka-chan Doubutsuen,jp,72010,
"Aladdin (USA) (En,Fr,De,Es).zip",Aladdin,us,3933,37
Aleck Bordon Adventure - Tower & Shaft Advance (Japan).zip,Aleck Bordon Adventure - Tower And Shaft Advance,jp,72011,85
"Alex Ferguson's Player Manager 2002 ~ Total Soccer Manager (Europe) (En,Fr,De,Es,It,Nl).zip",,eu,,
Alex Rider - Stormbreaker (USA).zip,Alex Rider - Stormbreaker,us,4297,83
"Alien Hominid (Europe) (En,Fr,De,Es,It).zip",Alien Hominid,eu,4149,46
"Alienators - Evolution Continues (USA, Europe).zip",Alienators - Evolution Continues,"us,eu",4451,78
"All Grown Up! - Express Yourself (USA, Europe).zip",All Grown Up! - Express Yourself,"us,eu",4523,
All-Star Baseball 2003 (USA).zip,All-star Baseball 2003,us,4447,78
All-Star Baseball 2004 featuring Derek Jeter (USA).zip,All-star Baseball 2004,us,4595,55
Altered Beast - Guardian of the Realms (USA).zip,Altered Beast - Guardian Of The Realms,us,4139,84
"Amazing Virtual Sea-Monkeys, The (USA).zip","Amazing Virtual Sea-monkeys, The",us,84775,84
American Bass Challenge (USA).zip,American Bass Challenge,us,4601,
"American Dragon - Jake Long - Rise of the Huntsclan (USA, Europe) (En,Fr,De,Es,It).zip",American Dragon - Jake Long,"us,eu",4372,48
American Idol (USA).zip,American Idol,us,4720,
"American Tail, An - Fievel's Gold Rush (USA) (En,Es).zip",An American Tail - Fievel's Gold Rush,us,4383,73
Angel Collection 2 - Pichimo ni Narou (Japan).zip,Angel Collection 2 - Pichimo Ni Narou,jp,83139,84
Angel Collection - Mezase! Gakuen no Fashion Leader (Japan).zip,Angel Collection - Mezase! Gakuen No Fashion Leader,jp,83140,88
Angelique (Japan).zip,Angelique,jp,83141,60
Animal Mania - Dokidoki Aishou Check (Japan).zip,Animal Mania - Dokidoki Aishou Check,jp,83142,86
Animal Snap - Rescue Them 2 by 2 (USA).zip,Animal Snap - Rescue Them 2 By 2,us,83143,84
Animal Yokochou - Doki Doki Kyuushutsu Daisakusen! no Maki (Japan).zip,Animal Yokochou - Doki Doki Kyushutsu Daisakusen! No Maki,jp,83144,88
Animal Yokochou - Doki Doki Shinkyuu Shiken! no Maki (Japan).zip,Animal Yokochou - Doki Doki Shinkyuu Shiken! No Maki,jp,83145,88
"Animaniacs - Lights, Camera, Action! (Europe) (En,Fr,De,Es,It).zip",Animaniacs - Lights Camera Action !,eu,4180,67
"Ant Bully, The (USA) (En,Fr).zip","Ant Bully ,The",us,4426,57
Antz - Extreme Racing (USA).zip,Antz - Extreme Racing,us,4361,81
Ao-Zora to Nakama-tachi - Yume no Bouken (Japan).zip,Ao-zora To Nakama-tachi - Yume No Bouken,jp,83150,80
Archer Maclean's 3D Pool (USA).zip,Archer Maclean's 3d Pool,us,83151,79
Arctic Tale (USA).zip,Arctic Tale,us,4512,69
"Army Men - Operation Green (USA) (En,Fr,De,Es,It).zip",Army Men - Operation Green,us,4308,66
Army Men - Turf Wars (USA).zip,Army Men - Turf Wars,us,83155,80
"Army Men Advance (USA, Europe) (En,Fr,De,Es,It).zip",Army Men Advance,"us,eu",4303,48
Around the World in 80 Days (USA).zip,Around the World in 80 Days,us,4228,84
"Arthur and the Invisibles (USA) (En,Fr,Es).zip",Arthur and the Invisibles,us,3887,70
Ashita no Joe - Makka ni Moeagare! (Japan).zip,Ashita No Joe - Makka Ni Moeagare!,jp,83161,80
"Asterix & Obelix - Bash Them All! (Europe) (En,Fr,De,Es,It,Nl).zip",Asterix & Obelix - Bash Them All!,eu,3913,67
