path,ssName,ssRegion,ssId,confidence
Best Shot Pro Golf (Japan).zip,Best Shot Pro Golf,jp,38611,75
Big Ichigeki! Pachi-Slot Daikouryaku 2 - Universal Collection (Japan).zip,Big Ichigeki! Pachi-slot Daikouryaku 2 - Universal Collection,jp,38613,90
Big Ichigeki! Pachi-Slot Daikouryaku (Japan).zip,Big Ichigeki! Pachi-slot Daikouryaku,jp,38612,83
Big Sky Trooper (USA).zip,Big Sky Trooper,us,2590,75
Bike Daisuki! Hashiriya Tamashii (Japan).zip,Bike Daisuki! Hashiriya Tamashii,jp,38614,84
Biker Mice from Mars (USA).zip,Biker Mice From Mars,us,2385,76
Bill Laimbeer's Combat Basketball (USA).zip,Bill Laimbeer's Combat Basketball,us,19006,87
Bill Walsh College Football (USA).zip,Bill Walsh College Football,us,2930,84
Bing Bing! Bingo (Japan).zip,Bing Bing! Bingo,jp,38615,73
BioMetal (USA).zip,Biometal,us,2758,54
Bishin Densetsu Zoku (Japan).zip,Bishin Densetsu Zoku,jp,38616,77
Bishoujo Janshi Suchie-Pai (Japan) (Rev 1).zip,Bishoujo Janshi Suchie-pai,jp,38617,72
Bishoujo Senshi Sailor Moon (Japan).zip,Bishoujo Senshi Sailor Moon,jp,2295,
Bishoujo Senshi Sailor Moon - Another Story (Japan).zip,Bishoujo Senshi Sailor Moon - Another Story,jp,2404,88
Bishoujo Senshi Sailor Moon R (Japan).zip,Bishoujo Senshi Sailor Moon R,jp,2496,83
Bishoujo Senshi Sailor Moon S - Jougai Rantou! Shuyaku Soudatsusen (Japan).zip,Bishoujo Senshi Sailor Moon S - Jougai Rantou! Shuyaku Soudatsusen,jp,2671,92
Bishoujo Senshi Sailor Moon S - Kondo wa Puzzle de Oshioki yo! (Japan).zip,Bishoujo Senshi Sailor Moon S - Kondo Wa Puzzle De Oshioki Yo!,jp,2708,87
Bishoujo Senshi Sailor Moon S - Kurukkurin (Japan).zip,Bishoujo Senshi Sailor Moon S - Kurukkurin,jp,2706,88
Bishoujo Senshi Sailor Moon SuperS - Fuwafuwa Panic (Japan).zip,Bishoujo Senshi Sailor Moon Super S - Fuwa Fuwa Panic,jp,2703,86
Bishoujo Senshi Sailor Moon SuperS - Zenin Sanka!! Shuyaku Soudatsusen (Japan).zip,Bishoujo Senshi Sailor Moon Super S - Zenin Sanka!! Shuyaku Soudatsusen,jp,38618,92
Bishoujo Wrestler Retsuden - Blizzard Yuki Rannyuu!! (Japan).zip,Bishoujo Wrestler Retsuden - Blizzard Yuki Rannyuu!!,jp,38619,90
