path,ssName,ssRegion,ssId,confidence
"Cool Bricks (Europe) (En,Fr,De,Es,It).zip",Cool Bricks,eu,36889,42
"Croc 2 (USA, Europe).zip",Croc 2,"us,eu",37048,40
"Croc (USA, Europe).zip",Croc,"us,eu",36890,
Cross Hunter - Monster Hunter Version (Japan).zip,Cross Hunter - Monster Hunter Version,jp,82060,86
Cross Hunter - Treasure Hunter Version (Japan).zip,Cross Hunter - Treasure Hunter Version,jp,82061,86
Cross Hunter - X Hunter Version (Japan).zip,Cross Hunter - X Hunter Version,jp,82062,84
Cruis'n Exotica (USA).zip,Cruis'n Exotica,us,36891,75
Crystalis (USA).zip,Crystalis,us,36892,64
"Cubix - Robots for Everyone - Race 'n Robots (USA) (En,Fr,De,Es,It).zip",Cubix - Robots For Everyone - Race 'n Robots,us,82064,75
"CyberTiger (USA, Europe).zip",CyberTiger,"us,eu",82065,
Cyborg Kuro-chan 2 - White Woods no Gyakushuu (Japan).zip,Cyborg Kuro-chan 2 - White Woods No Gyakushuu,jp,82066,86
Cyborg Kuro-chan - Devil Fukkatsu (Japan).zip,Cyborg Kuro-chan - Devil Fukkatsu,jp,82067,85
Daa! Daa! Daa! - Totsuzen Card de Battle de Uranai de! (Japan).zip,Daa! Daa! Daa! - Totsuzen Card De Battle De Uranai De!,jp,82068,85
"Daffy Duck - Fowl Play (USA, Europe) (GB Compatible).zip",Daffy Duck - Fowl Play,"us,eu",36894,56
Daikaijuu Monogatari - Poyon no Dungeon Room 2 (Japan).zip,Daikaijuu Monogatari - Poyon No Dungeon Room 2,jp,82073,87
Daikaijuu Monogatari - Poyon no Dungeon Room (Japan) (SGB Enhanced) (GB Compatible).zip,Daikaijuu Monogatari - Poyon No Dungeon Room,jp,82072,66
Daikaijuu Monogatari - The Miracle of the Zone II (Japan) (SGB Enhanced) (GB Compatible).zip,Daikaijuu Monogatari - The Miracle Of The Zone 2,jp,82074,64
Daikatana (USA) (Proto) (2000-04-19).zip,Daikatana,us,82076,
Daiku no Gen-san - Kachikachi no Tonkachi ga Kachi (Japan) (SGB Enhanced) (GB Compatible).zip,Daiku No Gen-san - Kachikachi No Tonkachi Ga Kachi,jp,82077,66
Dance Dance Revolution GB 2 (Japan).zip,Dance Dance Revolution Gb2,jp,82080,77
Dance Dance Revolution GB 3 (Japan).zip,Dance Dance Revolution Gb3,jp,82081,77
Dance Dance Revolution GB (Japan).zip,Dance Dance Revolution Gb,jp,82078,77
Dance Dance Revolution GB - Disney Mix (Japan).zip,Dance Dance Revolution Gb - Disney Mix,jp,82079,84
Dancing Furby (Japan) (GB Compatible).zip,Dancing Furby,jp,36895,48
