path,ssName,ssRegion,ssId,confidence
"Money Wars (Japan, USA) (Alt 1).zip",Money Wars,"us,jp",48594,91
"Money Wars (Japan, USA) (Alt 2).zip",Money Wars,"us,jp",48594,91
"Money Wars (Japan, USA) (Alt 3).zip",Money Wars,"us,jp",48594,91
Monster Maze (World).zip,Monster Maze,wor,48595,96
"Moon Patrol (Japan, USA).zip",Moon Patrol,"us,jp",48597,96
Mosquito Infestation (Europe).zip,Mosquito Infestation,eu,48601,98
"Motocross Racer (Japan, USA).zip",Motocross Racer,"us,jp",48603,97
"Mountain King (Japan, USA).zip",Mountain King,"us,jp",48607,96
"Ms. Pac-Man (Japan, USA).zip",Ms. Pac-man,"us,jp",48610,87
Mutant Herd (Europe).zip,Mutant Herd,eu,48616,96
Mutant Herd (Europe) (Alt 1).zip,Mutant Herd,eu,48616,92
"Number Crunch (Japan, USA).zip",Number Crunch,"us,jp",48642,96
"Number Nabber, Shape Grabber (Japan, USA).zip",Number Nabber And Shape Grabber,"us,jp",48643,90
"Omega Race (Japan, USA).zip",Omega Race,"us,jp",48651,95
Outworld (Europe).zip,Outworld,eu,48664,94
"Outworld (Japan, USA).zip",Outworld,"us,jp",48664,94
Pac-Man (World).zip,Pac-man,wor,48666,80
Pac-Man (World) (Alt 1).zip,Pac-man,wor,48666,75
Personal Finance (World) (Program).zip,,wor,,
PET Loader (Europe) (Program).zip,,eu,,
Pharaoh's Curse (World).zip,Pharaoh's Curse,wor,48685,97
Pharaoh's Curse (World) (Alt 1).zip,,wor,,
Pinball (Europe).zip,Pinball,eu,88729,93
"Pinball Spectacular (Japan, USA).zip",Pinball Spectacular,"us,jp",48690,97
"Pipes (Japan, USA).zip",Pipes,"us,jp",48692,91
Pirate's Cove Adventure (World) (SYS 32592).zip,,wor,,
"Poker (Japan, USA).zip",Poker,"us,jp",183558,91
"Poker (Japan, USA) (Alt 1).zip",Poker,"us,jp",183558,83
"Polaris (Japan, USA).zip",Polaris,"us,jp",48710,93
"Pole Position (Japan, USA).zip",Pole Position,"us,jp",48711,96
Predator (Europe).zip,Predator,eu,48720,94
"Predator (Japan, USA).zip",Predator,"us,jp",48720,94
"Princess and Frog (Japan, USA).zip",Princess And Frog,"us,jp",48721,91
Programmer's Aid Cartridge (World) (SYS 28681) (Program).zip,,wor,,
Protector (World).zip,Protector,wor,48722,95
"Q-bert (Japan, USA).zip",Q-bert,"us,jp",48728,92
Quackers (Europe).zip,Quackers,eu,48731,94
Quackers (Europe) (Alt 1).zip,,eu,,
Quick Brown Fox (World) (SYS 32692) (Program).zip,,wor,,
Raid on Fort Knox (World).zip,Raid On Fort Knox,wor,48752,91
Raid on Fort Knox (World) (Alt 1).zip,,wor,,
Rat Hotel (Europe).zip,Rat Hotel,eu,48759,95
"Rat Hotel (Japan, USA).zip",Rat Hotel,"us,jp",48759,95
"Renaissance (Japan, USA).zip",Renaissance,"us,jp",48773,96
River Rescue (World).zip,River Rescue,wor,48785,96
River Rescue (World) (Alt 1).zip,,wor,,
"Road Race (Japan, USA).zip",Road Racer,"us,jp",184116,90
"Road Race (Japan, USA) (Alt 1).zip",,"us,jp",,
"Road Race (Japan, USA) (Alt 2).zip",,"us,jp",,
"Robin Hood (Japan, USA).zip",Robin Hood,"us,jp",48790,95
Robot Panic (World).zip,Robot Panic,wor,48792,96
Robot Panic (World) (Alt 1).zip,,wor,,
"Sargon II Chess (Japan, USA).zip",Sargon 2 Chess,"us,jp",48812,87
"Sargon II Chess (Japan, USA) (Alt 1).zip",,"us,jp",,
"Satellite Patrol (Japan, USA).zip",Satellite Patrol,"us,jp",48813,97
Satellites and Meteorites! (Europe).zip,Satellites And Meteorites,eu,48814,92
"Satellites and Meteorites! (Japan, USA).zip",Satellites And Meteorites,"us,jp",48814,92
Scorpion (Europe).zip,Scorpion,eu,48818,94
Scorpion (Europe) (Alt 1).zip,,eu,,
Scram 20 (World).zip,Scram 20,wor,48819,94
Screen Master (World) (Program).zip,,wor,,
"Sea Wolf (Japan, USA).zip",Seawolf,"us,jp",48829,75
"Seafox (Japan, USA).zip",Seafox,"us,jp",48824,92
Serpentine (Europe).zip,Serpentine,eu,48838,95
"Serpentine (Japan, USA).zip",Serpentine,"us,jp",48838,95
"Shamus (Japan, USA).zip",Shamus,"us,jp",48841,92
Sir Lancelot (World).zip,Sir Lancelot,wor,48853,96
Skibbereen (Europe).zip,Skibbereen,eu,48859,95
"Skibbereen (Japan, USA).zip",Skibbereen,"us,jp",48859,95
"Skyblazer (Japan, USA).zip",Sky Blazer,"us,jp",48865,80
"Snake Byte (Japan, USA).zip",Snake Byte,"us,jp",48881,95
"Space Ric-O-Shay (Japan, USA) [b].zip",Space Ric-o-shay,"us,jp",48912,76
Space Snake (Netherlands).zip,Space Snake,eu,48918,96
"Speed Math & Bingo Math (Japan, USA).zip",Speed Math And Bingo Math,"us,jp",48930,90
"Speed Math & Bingo Math (Japan, USA) (Alt 1).zip",,"us,jp",,
"Spider City (Japan, USA).zip",Spider City,"us,jp",48935,96
"Spider City (Japan, USA) (Alt 1).zip",,"us,jp",,
Spiders of Mars (Europe).zip,Spiders Of Mars,eu,48940,90
"Spike's Peak (Japan, USA).zip",Spike's Peak,"us,jp",48942,96
"Spills & Fills (Japan, USA).zip",Spills And Fills,"us,jp",48943,84
"Springer (Japan, USA).zip",Springer,"us,jp",48950,94
"Squish'Em (Japan, USA).zip",Squish'em,"us,jp",48959,84
"Star Battle (Japan, USA).zip",Star Battle,"us,jp",48960,96
"Star Post (Japan, USA).zip",Star Post,"us,jp",48967,95
Star Trek - Strategic Operations Simulator (World).zip,Ifr - Flight Simulator,wor,48430,49
Star Trek - Strategic Operations Simulator (World) (Alt 1).zip,,wor,,
Story Machine (World).zip,Story Machine,wor,48981,96
Story Machine (World) (Alt 1).zip,,wor,,
Sub Chase (Europe).zip,Sub Chase,eu,48985,95
Submarine Commander (World).zip,Submarine Commander,wor,48990,97
"Super Amok (Japan, USA).zip",Super Amok!,"us,jp",48997,91
"Super Amok (Japan, USA) (Alt 1).zip",,"us,jp",,
Super Expander (World) (Program).zip,,wor,,
Super Smash (Europe).zip,Super Smash,eu,49003,96
"Super Smash (Japan, USA).zip",Super Smash,"us,jp",49003,96
"Super Smash (Japan, USA) (Alt 1).zip",,"us,jp",,
Synthesound (World) (Program).zip,,wor,,
Tank Atak (Europe).zip,Tank Atak,eu,49023,95
Terraguard (Europe).zip,Terraguard,eu,49042,95
"Terraguard (Japan, USA).zip",Terraguard,"us,jp",49042,95
"Threshold (Japan, USA).zip",Threshold,"us,jp",49052,95
Titan (World).zip,Titan,wor,49060,91
Tomarc the Barbarian (World).zip,Tomarc The Barbarian,wor,49062,93
"Tooth Invaders (Japan, USA).zip",Tooth Invaders,"us,jp",49064,97
"Topper (Japan, USA).zip",Topper,"us,jp",49065,92
Trashman (World).zip,Trashman,wor,49075,94
"Turmoil (Japan, USA).zip",Turmoil,"us,jp",49083,93
Turtle Graphics (World) (Alt 1) (Program).zip,,wor,,
Turtle Graphics (World) (Alt 2) (Program).zip,,wor,,
Turtle Graphics (World) (Program).zip,,wor,,
Tutankham (World).zip,Tutankham,wor,49086,95
"Type Attack (Japan, USA).zip",Type Attack,"us,jp",49089,96
"Typo (Japan, USA).zip",Typo,"us,jp",49096,89
VC Extra (World) (Program).zip,,wor,,
VC Song-Cartridge - Inventio-Pac (Germany) (Program) [b].zip,,de,,
VC Song-Cartridge - The Mad Boogy (Germany) (Alt 1) (Program).zip,,de,,
VC Song-Cartridge - The Mad Boogy (Germany) (Program).zip,,de,,
VC Song-Cartridge - The Synthe-Song (Germany) (Program).zip,,de,,
VC-20 Diagnostic (Europe) (Program).zip,,eu,,
VIC 20 Micromon (World) (v1.2) (Program).zip,,wor,,
VIC Color Test (Germany) (Program).zip,,de,,
VIC Debug 98 (World) (SYS 40960) (Program).zip,,wor,,
VIC Forth (World) (v1.0) (Program).zip,,wor,,
VIC Forth (World) (v1.1) (Program).zip,,wor,,
VIC Graph (World) (Program).zip,,wor,,
"VIC Music Composer, The (Japan, USA) (Alt 1) (Program).zip",,"us,jp",,
"VIC Music Composer, The (Japan, USA) (Program).zip",,"us,jp",,
VIC Rabbit (World) (Program) [b].zip,Rabbit Blitz,wor,184094,50
VIC Radar Rat Race (Europe).zip,Radar Rat Race,eu,48751,85
"VIC Radar Rat Race (Japan, USA).zip",Radar Rat Race,"us,jp",48751,85
"VIC Radar Rat Race (Japan, USA) (Alt 1).zip",,"us,jp",,
VIC Stat (World) (Program).zip,,wor,,
"VIC Super Lander (Japan, USA).zip",,"us,jp",,
"VIC Super Slot (Japan, USA).zip",Super Slot,"us,jp",49002,80
"VIC Super Slot (Japan, USA) (Alt 1).zip",,"us,jp",,
VICMon 2 (World) (SYS 24576) (Program).zip,,wor,,
VICMon (World) (SYS 24576) (Program).zip,,wor,,
VICMon (World) (SYS 45056) (Program).zip,,wor,,
Victerm 40 (World) (Program).zip,,wor,,
VicTool (World) (SYS 45056) (Program).zip,,wor,,
Video Vermin (World).zip,Video Vermin,wor,49125,96
Videomania (Europe).zip,Videomania,eu,49126,95
"Videomania (Japan, USA).zip",Videomania,"us,jp",49126,95
"Visible Solar System, The (World).zip",Visible Solar System,wor,49130,87
"Visible Solar System, The (World) (Alt 1).zip",,wor,,
"Visible Solar System, The (World) (Alt 2).zip",,wor,,
Voodoo Castle Adventure (World) (SYS 32592).zip,,wor,,
W&T Parallel-Interface (World) (Program).zip,,wor,,
Wacky Waiters (Europe) (SYS 48896).zip,Wacky Waiters,eu,49137,93
Wordcraft 20 (World) (Alt 1) (Program).zip,,wor,,
Wordcraft 20 (World) (Alt 2) (Program).zip,,wor,,
Wordcraft 20 (World) (Program).zip,,wor,,
"World at War, A (World).zip","World At War, A",wor,49161,90
Write Now! (World) (SYS 41000) (Program).zip,,wor,,
